date,AOD,AOD_scaled,황사_가능성
2015-09-23,204.25271830989428,0.20425271830989428,양호
2015-09-24,210.53258199470255,0.21053258199470257,양호
2015-09-25,253.45847961982383,0.2534584796198238,양호
2015-09-26,263.5451539505051,0.2635451539505051,양호
2015-09-27,281.1050892977928,0.2811050892977928,양호
2015-09-28,216.24366629030612,0.21624366629030614,양호
2015-09-29,215.2615324860283,0.2152615324860283,양호
2015-09-30,259.48263909477714,0.25948263909477715,양호
2015-10-01,240.51534979639035,0.24051534979639036,양호
2015-10-02,218.9593807629411,0.2189593807629411,양호
2015-10-03,246.82601880864385,0.24682601880864385,양호
2015-10-04,241.96654969213904,0.24196654969213904,양호
2015-10-05,265.55873197849917,0.26555873197849916,양호
2015-10-06,270.3800904905278,0.2703800904905278,양호
2015-10-07,263.11637652572995,0.26311637652572994,양호
2015-10-08,202.17953046577355,0.20217953046577355,양호
2015-10-09,206.05378455665067,0.20605378455665066,양호
2015-10-10,226.17751903371408,0.22617751903371408,양호
2015-10-11,223.88138238778305,0.22388138238778305,양호
2015-10-12,211.98599518778323,0.21198599518778324,양호
2015-10-13,225.60931124178148,0.2256093112417815,양호
2015-10-14,237.87503523769175,0.23787503523769174,양호
2015-10-15,301.94333466788197,0.301943334667882,양호
2015-10-16,337.4590726130636,0.3374590726130636,양호
2015-10-17,336.2342859147305,0.3362342859147305,양호
2015-10-18,280.8233810594346,0.2808233810594346,양호
2015-10-19,354.56287915102905,0.3545628791510291,양호
2015-10-20,343.98529355627426,0.3439852935562743,양호
2015-10-21,353.5190295567819,0.3535190295567819,양호
2015-10-22,311.4304971389004,0.3114304971389004,양호
2015-10-23,336.7025580300354,0.3367025580300354,양호
2015-10-24,331.3168607210502,0.3313168607210502,양호
2015-10-25,299.7914200956151,0.2997914200956151,양호
2015-10-26,285.4999841777185,0.2854999841777185,양호
2015-10-27,267.9742896137015,0.2679742896137015,양호
2015-10-28,234.77292974155895,0.23477292974155897,양호
2015-10-29,237.0814201921213,0.2370814201921213,양호
2015-10-30,226.58256315537056,0.22658256315537056,양호
2015-10-31,212.22832445396517,0.21222832445396517,양호
2015-11-01,237.36836536329923,0.23736836536329925,양호
2015-11-02,270.37990208585296,0.27037990208585294,양호
2015-11-03,349.22897582006095,0.34922897582006096,양호
2015-11-04,355.38618549274537,0.35538618549274537,양호
2015-11-05,332.86867699725263,0.33286867699725264,양호
2015-11-06,374.9289323006886,0.3749289323006886,양호
2015-11-07,335.2916459974088,0.3352916459974088,양호
2015-11-08,322.3735292315951,0.3223735292315951,양호
2015-11-09,297.61347436951183,0.29761347436951185,양호
2015-11-10,296.3338813867323,0.2963338813867323,양호
2015-11-11,325.9929908693884,0.3259929908693884,양호
2015-11-12,317.5263704467117,0.3175263704467117,양호
2015-11-13,345.33302299023876,0.34533302299023877,양호
2015-11-14,332.617232476183,0.332617232476183,양호
2015-11-15,292.9487073709882,0.2929487073709882,양호
2015-11-16,316.0486014190775,0.3160486014190775,양호
2015-11-17,247.2822660284129,0.24728226602841288,양호
2015-11-18,306.5897180892338,0.30658971808923385,양호
2015-11-19,261.57279275626604,0.26157279275626605,양호
2015-11-20,241.5966694379159,0.24159666943791588,양호
2015-11-21,235.45056077087472,0.23545056077087473,양호
2015-11-22,234.99056878934977,0.23499056878934976,양호
2015-11-23,249.0386775193722,0.2490386775193722,양호
2015-11-24,221.45967169244616,0.22145967169244618,양호
2015-11-25,244.69276841406048,0.24469276841406049,양호
2015-11-26,267.725938133831,0.267725938133831,양호
2015-11-27,281.5271104957695,0.2815271104957695,양호
2015-11-28,281.9172301604795,0.28191723016047954,양호
2015-11-29,298.31354155674563,0.29831354155674566,양호
2015-11-30,303.79742525521834,0.30379742525521836,양호
2015-12-01,275.2246224318743,0.2752246224318743,양호
2015-12-02,279.50636886042423,0.27950636886042424,양호
2015-12-03,280.90787499417985,0.28090787499417985,양호
2015-12-04,326.9700193742768,0.3269700193742768,양호
2015-12-05,282.02499764149985,0.28202499764149985,양호
2015-12-06,317.42467186015807,0.3174246718601581,양호
2015-12-07,364.4169890266714,0.3644169890266714,양호
2015-12-08,312.41666728409274,0.31241666728409273,양호
2015-12-09,293.06958629739563,0.29306958629739566,양호
2015-12-10,315.21363535232297,0.315213635352323,양호
2015-12-11,322.47656689682276,0.32247656689682275,양호
2015-12-12,413.2636345979388,0.4132636345979388,황사
2015-12-13,362.8195700511214,0.3628195700511214,양호
2015-12-14,386.8305305101738,0.3868305305101738,양호
2015-12-15,366.93184671106354,0.36693184671106355,양호
2015-12-16,326.7840950814351,0.32678409508143513,양호
2015-12-17,299.7667452035251,0.2997667452035251,양호
2015-12-18,372.1559886122766,0.3721559886122766,양호
2015-12-19,373.11472369682747,0.37311472369682747,양호
2015-12-20,470.0599096346518,0.4700599096346518,황사
2015-12-21,422.8710714520172,0.4228710714520172,황사
2015-12-22,366.8926961873996,0.3668926961873996,양호
2015-12-23,429.224944423075,0.429224944423075,황사
2015-12-24,376.14635848660305,0.37614635848660305,양호
2015-12-25,352.4168211658474,0.35241682116584744,양호
2015-12-26,305.51422138389904,0.30551422138389905,양호
2015-12-27,300.9569710343381,0.3009569710343381,양호
2015-12-28,316.8795863130576,0.31687958631305757,양호
2015-12-29,338.424799176768,0.338424799176768,양호
2015-12-30,330.62064628646084,0.3306206462864609,양호
2015-12-31,365.4320694129266,0.3654320694129266,양호
2016-01-01,354.8864453555413,0.3548864453555413,양호
2016-01-02,389.90546306095297,0.389905463060953,양호
2016-01-03,407.3798103190873,0.4073798103190873,황사
2016-01-04,323.26989494277746,0.32326989494277747,양호
2016-01-05,328.53137974313603,0.328531379743136,양호
2016-01-06,324.2017424258703,0.3242017424258703,양호
2016-01-07,284.08625253672665,0.28408625253672665,양호
2016-01-08,381.65708688102154,0.38165708688102157,양호
2016-01-09,373.7963572798563,0.37379635727985633,양호
2016-01-10,346.83991378672334,0.34683991378672335,양호
2016-01-11,305.2572049190375,0.3052572049190375,양호
